Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C279,100n,C_0402_1005Metric,209.327405,-80.271646,0,top
C280,100n,C_0402_1005Metric,209.204495,-91.319881,0,top
C281,100n,C_0402_1005Metric,209.204495,-102.362,0,top
C282,100n,C_0402_1005Metric,209.204495,-113.411,0,top
C283,100n,C_0402_1005Metric,209.204495,-124.464586,0,top
C284,100n,C_0402_1005Metric,209.204495,-135.365431,0,top
C285,100n,C_0402_1005Metric,209.204495,-146.558,0,top
C286,100n,C_0402_1005Metric,209.204495,-157.470057,0,top
C287,100n,C_0402_1005Metric,209.204495,-168.783,0,top
C288,100n,C_0402_1005Metric,209.204495,-179.705,0,top
C289,100n,C_0402_1005Metric,209.11191,-190.881,0,top
C290,100n,C_0402_1005Metric,219.479714,-25.007533,0,top
C291,100n,C_0402_1005Metric,219.523192,-35.849793,0,top
C292,100n,C_0402_1005Metric,219.523192,-47.126941,0,top
C293,100n,C_0402_1005Metric,219.523192,-58.175176,0,top
C294,100n,C_0402_1005Metric,219.523192,-69.215,0,top
C295,100n,C_0402_1005Metric,219.523192,-80.271646,0,top
C296,100n,C_0402_1005Metric,219.392088,-91.319881,0,top
C297,100n,C_0402_1005Metric,219.392088,-102.362,0,top
C298,100n,C_0402_1005Metric,219.392088,-113.411,0,top
C299,100n,C_0402_1005Metric,219.392088,-124.464586,0,top
C300,100n,C_0402_1005Metric,219.392088,-135.365431,0,top
C301,100n,C_0402_1005Metric,219.392088,-146.558,0,top
C302,100n,C_0402_1005Metric,219.392088,-157.470057,0,top
C303,100n,C_0402_1005Metric,219.392088,-168.783,0,top
C304,100n,C_0402_1005Metric,219.392088,-179.705,0,top
C305,100n,C_0402_1005Metric,219.303664,-190.881,0,top
C306,100n,C_0402_1005Metric,229.678398,-25.007533,0,top
C307,100n,C_0402_1005Metric,229.718979,-35.849793,0,top
C308,100n,C_0402_1005Metric,229.718979,-47.126941,0,top
C309,100n,C_0402_1005Metric,229.718979,-58.175176,0,top
C310,100n,C_0402_1005Metric,229.718979,-69.215,0,top
C311,100n,C_0402_1005Metric,229.718979,-80.271646,0,top
C312,100n,C_0402_1005Metric,229.579681,-91.319881,0,top
C313,100n,C_0402_1005Metric,229.579681,-102.362,0,top
C314,100n,C_0402_1005Metric,229.579681,-113.411,0,top
C315,100n,C_0402_1005Metric,229.579681,-124.464586,0,top
C316,100n,C_0402_1005Metric,229.579681,-135.365431,0,top
C317,100n,C_0402_1005Metric,229.579681,-146.558,0,top
C318,100n,C_0402_1005Metric,229.579681,-157.470057,0,top
C319,100n,C_0402_1005Metric,229.579681,-168.783,0,top
C320,100n,C_0402_1005Metric,229.579681,-179.705,0,top
C321,100n,C_0402_1005Metric,229.495418,-190.881,0,top
C322,100n,C_0402_1005Metric,240.03,-24.772646,0,top
C323,100n,C_0402_1005Metric,239.914766,-35.849793,0,top
C324,100n,C_0402_1005Metric,239.914766,-47.126941,0,top
C325,100n,C_0402_1005Metric,239.914766,-58.175176,0,top
C326,100n,C_0402_1005Metric,239.914766,-69.215,0,top
C327,100n,C_0402_1005Metric,239.914766,-80.271646,0,top
C328,100n,C_0402_1005Metric,239.767274,-91.319881,0,top
C329,100n,C_0402_1005Metric,239.767274,-102.362,0,top
C330,100n,C_0402_1005Metric,239.767274,-113.411,0,top
C331,100n,C_0402_1005Metric,239.767274,-124.464586,0,top
C332,100n,C_0402_1005Metric,239.767274,-135.365431,0,top
C333,100n,C_0402_1005Metric,239.767274,-146.558,0,top
C334,100n,C_0402_1005Metric,239.767274,-157.470057,0,top
C335,100n,C_0402_1005Metric,239.767274,-168.783,0,top
C336,100n,C_0402_1005Metric,239.767274,-179.705,0,top
C337,100n,C_0402_1005Metric,239.687172,-190.881,0,top
C338,100n,C_0402_1005Metric,250.06,-24.772646,0,top
C339,100n,C_0402_1005Metric,250.110553,-35.849793,0,top
C340,100n,C_0402_1005Metric,250.110553,-47.126941,0,top
C341,100n,C_0402_1005Metric,250.110553,-58.175176,0,top
C342,100n,C_0402_1005Metric,250.110553,-69.215,0,top
C343,100n,C_0402_1005Metric,250.110553,-80.271646,0,top
C344,100n,C_0402_1005Metric,249.954867,-91.319881,0,top
C345,100n,C_0402_1005Metric,249.954867,-102.362,0,top
C346,100n,C_0402_1005Metric,249.954867,-113.411,0,top
C347,100n,C_0402_1005Metric,249.954867,-124.464586,0,top
C348,100n,C_0402_1005Metric,249.954867,-135.365431,0,top
C349,100n,C_0402_1005Metric,249.954867,-146.558,0,top
C350,100n,C_0402_1005Metric,249.954867,-157.470057,0,top
C351,100n,C_0402_1005Metric,249.954867,-168.783,0,top
C352,100n,C_0402_1005Metric,249.954867,-179.705,0,top
C353,100n,C_0402_1005Metric,249.878926,-190.881,0,top
C354,100n,C_0402_1005Metric,260.27445,-24.772646,0,top
C355,100n,C_0402_1005Metric,260.30634,-35.849793,0,top
C356,100n,C_0402_1005Metric,260.30634,-47.126941,0,top
C357,100n,C_0402_1005Metric,260.30634,-58.175176,0,top
C358,100n,C_0402_1005Metric,260.30634,-69.215,0,top
C359,100n,C_0402_1005Metric,260.30634,-80.271646,0,top
C360,100n,C_0402_1005Metric,260.14246,-91.319881,0,top
C361,100n,C_0402_1005Metric,260.14246,-102.362,0,top
C362,100n,C_0402_1005Metric,260.14246,-113.411,0,top
C363,100n,C_0402_1005Metric,260.14246,-124.464586,0,top
C364,100n,C_0402_1005Metric,260.14246,-135.365431,0,top
C365,100n,C_0402_1005Metric,260.14246,-146.558,0,top
C366,100n,C_0402_1005Metric,260.14246,-157.470057,0,top
C367,100n,C_0402_1005Metric,260.14246,-168.783,0,top
C368,100n,C_0402_1005Metric,260.14246,-179.705,0,top
C369,100n,C_0402_1005Metric,260.07068,-190.881,0,top
C370,100n,C_0402_1005Metric,270.473134,-24.772646,0,top
C371,100n,C_0402_1005Metric,270.502127,-35.849793,0,top
C372,100n,C_0402_1005Metric,270.502127,-47.126941,0,top
C373,100n,C_0402_1005Metric,270.502127,-58.175176,0,top
C374,100n,C_0402_1005Metric,270.502127,-69.215,0,top
C375,100n,C_0402_1005Metric,270.502127,-80.271646,0,top
C376,100n,C_0402_1005Metric,270.330053,-91.319881,0,top
C377,100n,C_0402_1005Metric,270.330053,-102.362,0,top
C378,100n,C_0402_1005Metric,270.330053,-113.411,0,top
C379,100n,C_0402_1005Metric,270.330053,-124.464586,0,top
C380,100n,C_0402_1005Metric,270.330053,-135.365431,0,top
C381,100n,C_0402_1005Metric,270.330053,-146.558,0,top
C382,100n,C_0402_1005Metric,270.330053,-157.470057,0,top
C383,100n,C_0402_1005Metric,270.330053,-168.783,0,top
C384,100n,C_0402_1005Metric,270.330053,-179.705,0,top
C385,100n,C_0402_1005Metric,270.262434,-190.881,0,top
C386,100n,C_0402_1005Metric,280.671818,-24.780292,0,top
C387,100n,C_0402_1005Metric,280.697914,-35.849793,0,top
C388,100n,C_0402_1005Metric,280.697914,-47.126941,0,top
C389,100n,C_0402_1005Metric,280.697914,-58.175176,0,top
C390,100n,C_0402_1005Metric,280.697914,-69.215,0,top
C391,100n,C_0402_1005Metric,280.697914,-80.271646,0,top
C392,100n,C_0402_1005Metric,280.517646,-91.319881,0,top
C393,100n,C_0402_1005Metric,280.517646,-102.362,0,top
C394,100n,C_0402_1005Metric,280.517646,-113.411,0,top
C395,100n,C_0402_1005Metric,280.517646,-124.464586,0,top
C396,100n,C_0402_1005Metric,280.517646,-135.365431,0,top
C397,100n,C_0402_1005Metric,280.517646,-146.558,0,top
C398,100n,C_0402_1005Metric,280.517646,-157.470057,0,top
C399,100n,C_0402_1005Metric,280.517646,-168.783,0,top
C400,100n,C_0402_1005Metric,280.517646,-179.705,0,top
C401,100n,C_0402_1005Metric,280.454188,-190.881,0,top
C402,100n,C_0402_1005Metric,290.870502,-24.776469,0,top
C403,100n,C_0402_1005Metric,290.893701,-35.849793,0,top
C404,100n,C_0402_1005Metric,290.893701,-47.126941,0,top
C405,100n,C_0402_1005Metric,290.893701,-58.175176,0,top
C406,100n,C_0402_1005Metric,290.893701,-69.215,0,top
C407,100n,C_0402_1005Metric,290.893701,-80.271646,0,top
C408,100n,C_0402_1005Metric,290.705239,-91.319881,0,top
C409,100n,C_0402_1005Metric,290.705239,-102.362,0,top
C410,100n,C_0402_1005Metric,290.705239,-113.411,0,top
C411,100n,C_0402_1005Metric,290.705239,-124.464586,0,top
C412,100n,C_0402_1005Metric,290.705239,-135.365431,0,top
C413,100n,C_0402_1005Metric,290.705239,-146.558,0,top
C414,100n,C_0402_1005Metric,290.705239,-157.470057,0,top
C415,100n,C_0402_1005Metric,290.705239,-168.783,0,top
C416,100n,C_0402_1005Metric,290.705239,-179.705,0,top
C417,100n,C_0402_1005Metric,290.645942,-190.881,0,top
C418,100n,C_0402_1005Metric,301.069186,-24.776469,0,top
C419,100n,C_0402_1005Metric,301.089488,-35.849793,0,top
C420,100n,C_0402_1005Metric,301.089488,-47.126941,0,top
C421,100n,C_0402_1005Metric,301.089488,-58.175176,0,top
C422,100n,C_0402_1005Metric,301.089488,-69.215,0,top
C423,100n,C_0402_1005Metric,301.089488,-80.271646,0,top
C424,100n,C_0402_1005Metric,300.892832,-91.319881,0,top
C425,100n,C_0402_1005Metric,300.892832,-102.362,0,top
C426,100n,C_0402_1005Metric,300.892832,-113.411,0,top
C427,100n,C_0402_1005Metric,300.892832,-124.464586,0,top
C428,100n,C_0402_1005Metric,300.892832,-135.365431,0,top
C429,100n,C_0402_1005Metric,300.892832,-146.558,0,top
C430,100n,C_0402_1005Metric,300.892832,-157.470057,0,top
C431,100n,C_0402_1005Metric,300.892832,-168.783,0,top
C432,100n,C_0402_1005Metric,300.892832,-179.705,0,top
C433,100n,C_0402_1005Metric,300.837696,-190.881,0,top
C434,100n,C_0402_1005Metric,311.26787,-24.776469,0,top
C435,100n,C_0402_1005Metric,311.285275,-35.849793,0,top
C436,100n,C_0402_1005Metric,311.285275,-47.126941,0,top
C437,100n,C_0402_1005Metric,311.285275,-58.175176,0,top
C438,100n,C_0402_1005Metric,311.285275,-69.215,0,top
C439,100n,C_0402_1005Metric,311.285275,-80.271646,0,top
C440,100n,C_0402_1005Metric,311.080425,-91.319881,0,top
C441,100n,C_0402_1005Metric,311.080425,-102.362,0,top
C442,100n,C_0402_1005Metric,311.080425,-113.411,0,top
C443,100n,C_0402_1005Metric,311.080425,-124.464586,0,top
C444,100n,C_0402_1005Metric,311.080425,-135.365431,0,top
